businessName,inspectionId,license,facilityType,risk,inspectionDate,inspectionType,pastFail,timeSinceLast,licenseStartDate,expirationDate,address,city,state,zipCode,ward,precinct,policeDistrict,licenseDescription,location,ageAtInspection,consumptionOnPremises,tobaccoRetail,limitedLicense,packageGoods,outdoorPatio,placeOfAmusement,tavern,retailFoodEstablishment,catersLiquorLicense,fillingStation,addressCount,wardCount,districtCount,foodType,burglary,sanitation,garbage,rodents,pastResponse
Skadden Arps,1134684,1975690,Restaurant,Risk 1 (High),30/10/2012,Canvass,0,1.282191781,16/05/2011,15/05/2013,155 N WACKER DR 27 AND 28,CHICAGO,IL,60606,42,w_42_p_,NA,Retail Food Establishment,"(41.88461561705127, -87.63668235780031)",3.315068493,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,5.111342858,13.84770003,1.019832583,13.27253906,0
SKINNIE PIGGY,1324361,2093711,Grocery Store,Risk 3 (Low),18/03/2013,Canvass,0,1.868493151,09/05/2011,15/05/2013,1214 W TAYLOR ST 1ST,CHICAGO,IL,60607,2,w_2_p_25,12,Retail Food Establishment,"(41.86951655081048, -87.65733248797744)",1.860273973,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,1.474056826,3.842745424,14.28207995,19.48297111,1
SKM GROCERY,1353629,1517769,Grocery Store,Risk 3 (Low),12/07/2013,Canvass,0,2,16/08/2011,15/08/2013,1455 W DEVON AVE,CHICAGO,IL,60660,40,w_40_p_7,24,Retail Food Establishment,"(41.998003736336514, -87.66761365912448)",5.909589041,0,1,0,0,0,0,0,0,0,0,1,1,1,mart,7.125093792,20.70913016,18.23669507,28.88877596,0
Skybridge Restaurant & Bar,1286201,1042895,Restaurant,Risk 1 (High),30/10/2012,Canvass,0,0.534246575,16/01/2012,15/01/2014,11601 W TOUHY AVE CONCOURSE F T 2,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",5.70673516,1,0,0,0,0,0,0,0,0,0,1,1,1,bar,1.06E-41,1.61E-199,1.60E-238,1.55E-226,1
SKY LAKE CHINESE KITCHEN,545742,2027332,Restaurant,Risk 1 (High),12/01/2012,Canvass,0,1.769863014,16/09/2011,15/09/2013,108 W 111TH ST 1 1,CHICAGO,IL,60628,34,w_34_p_37,5,Retail Food Establishment,"(41.69265703428748, -87.62623926323779)",1.745319635,0,0,0,0,0,0,0,0,0,0,2,2,1,asian,49.09592656,32.7105327,40.85375916,3.894710196,0
SKY RIDE TAP,614492,13528,Restaurant,Risk 3 (Low),22/09/2011,Canvass,0,0.810958904,16/10/2010,15/10/2012,105 W VAN BUREN ST  1,CHICAGO,IL,60605,2,w_2_p_49,1,Retail Food Establishment,"(41.87677257322148, -87.6309299475236)",3.851940639,0,0,0,0,0,0,1,0,0,0,1,1,1,bar,10.64784518,8.72420869,1.51E-10,8.044951755,0
SMAKOSZ INC,1327204,70957,Restaurant,Risk 1 (High),26/04/2013,Canvass,0,0.693150685,16/12/2011,15/12/2013,5619 W LAWRENCE AVE 1ST,CHICAGO,IL,60630,45,w_45_p_20,16,Retail Food Establishment,"(41.96766364582441, -87.768259022714)",6.194406393,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,30.19070457,29.32375397,40.43413531,24.17470597,0
"SMAKTAK, INC.",1354067,1578762,Restaurant,Risk 1 (High),05/08/2013,Canvass,0,0.95890411,16/11/2012,15/11/2014,5961 N ELSTON AVE,CHICAGO,IL,60646,45,w_45_p_3,16,Retail Food Establishment,"(41.989722790320926, -87.77717307629189)",5.723173516,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,6.192702166,35.57973844,32.57323941,5.880647228,0
SMITH & WOLLENSKY,1134291,61234,Restaurant,Risk 1 (High),31/05/2012,Canvass,0,0.55890411,16/05/2012,15/05/2014,318 N STATE ST,CHICAGO,IL,60610,42,w_42_p_27,18,Retail Food Establishment,"(41.88804059387871, -87.62817066340388)",5.290296804,1,0,0,0,1,0,0,0,0,0,1,1,1,unknown,30.72366445,17.99427572,2.921019978,4.374693401,0
SNACK PLANET,1114798,2109877,Restaurant,Risk 1 (High),01/05/2013,Canvass,0,0.61369863,02/09/2011,15/09/2013,2002 S WENTWORTH AVE B5,CHICAGO,IL,60616,25,w_25_p_16,9,Retail Food Establishment,"(41.85528170377401, -87.63199264229414)",1.663013699,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,7.367923875,3.177504025,48.82935513,10.55531843,0
SNACK SHOP RESTUARANT,1235193,2124582,Restaurant,Risk 1 (High),12/09/2012,Canvass,0,0.706849315,15/11/2011,15/11/2013,452 W PERSHING RD 1ST,CHICAGO,IL,60609,11,w_11_p_37,9,Retail Food Establishment,"(41.82366771868339, -87.6382950217091)",0.827283105,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,6.429787885,5.37812448,8.394808396,32.43482334,0
SNAPPY CONVENIENCE CENTER #4,635133,43704,Other,Risk 3 (Low),28/10/2011,Canvass,0,2,16/11/2009,15/11/2011,1750 N WESTERN AVE 1ST,CHICAGO,IL,60647,1,w_1_p_27,14,Retail Food Establishment,"(41.91360573157923, -87.68745419657513)",3.950570776,0,1,1,0,0,0,0,0,0,1,1,1,1,cater,18.29533358,39.54766611,10.29013191,54.66637899,0
SNAPPY'S SHRIMP,1326801,1493332,Restaurant,Risk 1 (High),08/04/2013,Canvass,0,1.257534247,16/06/2012,15/06/2014,1901 W IRVING PARK RD 1ST,CHICAGO,IL,60613,47,w_47_p_29,19,Retail Food Establishment,"(41.95407689828156, -87.67644727862746)",5.649315068,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,30.00045709,9.954495422,19.67774794,76.00271436,0
SNAPPY'S SHRIMP,659873,1493332,Restaurant,Risk 1 (High),04/01/2012,Canvass,0,1.863013699,16/06/2010,15/06/2012,1901 W IRVING PARK RD 1ST,CHICAGO,IL,60613,47,w_47_p_29,19,Retail Food Establishment,"(41.95407689828156, -87.67644727862746)",4.389155251,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,38.8415187,9.772000681,10.30729656,31.7785229,0
SNARFS,1110321,2141447,Restaurant,Risk 1 (High),04/04/2013,Canvass,0,1.095890411,12/03/2012,15/03/2014,180 N STETSON AVE FIRST CL-11,CHICAGO,IL,60601,42,w_42_p_,NA,Retail Food Establishment,"(41.885367821459624, -87.62244720125689)",1.063013699,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,21.03881959,31.32754849,0.130965035,14.37320896,0
SNUGGERY PUB,1327163,1717838,Restaurant,Risk 1 (High),24/04/2013,Canvass,0,0.016438356,16/08/2012,15/08/2014,6731-6733 N OLMSTED AVE 1&2,CHICAGO,IL,60631,41,w_41_p_5,16,Retail Food Establishment,"(42.00280936273301, -87.81783296630468)",3.446461187,1,0,0,0,0,1,0,0,0,0,1,1,1,bar,5.846675682,7.458933258,18.96949733,3.669015937,0
"SODEXO AMERICA, LLC",1324207,1355780,Other,Risk 2 (Medium),05/12/2012,Canvass,0,1.797260274,16/04/2011,15/04/2013,2101 S WABASH AVE,CHICAGO,IL,60616,2,w_2_p_26,1,Retail Food Establishment,"(41.854194600841694, -87.62538153401586)",5.561757991,0,0,0,0,0,0,0,0,0,0,5,5,5,cater,27.86875264,1.452046253,3.277241124,22.76374851,0
"SODEXO AMERICA, LLC",1096331,1846436,Other,Risk 1 (High),24/05/2012,Canvass,0,1.016438356,16/04/2011,15/04/2013,1930 S ARCHER AVE,CHICAGO,IL,60616,3,w_3_p_64,1,Retail Food Establishment,"(41.85603329491608, -87.62852774627484)",4.435502283,0,0,0,0,0,0,0,0,0,0,5,5,5,cater,3.697462229,6.684341119,0.087967047,6.462488647,0
"SODEXO AMERICA, LLC",1202244,1964771,Other,Risk 1 (High),19/04/2012,Canvass,0,0.882191781,16/04/2011,15/04/2013,1010 N NOBLE ST 1ST,CHICAGO,IL,60642,27,w_27_p_56,12,Retail Food Establishment,"(41.90019479949466, -87.66266462288189)",2.824657534,0,0,0,0,0,0,0,0,0,0,5,5,5,cater,16.4102427,70.42447097,45.02013161,48.37414382,0
"SODEXO AMERICA, LLC",606497,1846437,Other,Risk 1 (High),28/11/2011,Canvass,0,0.643835616,16/04/2011,15/04/2013,8131 S MAY ST,CHICAGO,IL,60620,21,w_21_p_52,6,Retail Food Establishment,"(41.7459369887705, -87.65225489444614)",4.159018265,0,0,0,0,0,0,0,0,0,0,5,5,5,cater,39.1624519,44.24915973,36.87628953,14.25781459,1
"SODEXO AMERICA, LLC",634986,1678900,Restaurant,Risk 1 (High),18/10/2011,Canvass,0,0.953424658,16/04/2011,15/04/2013,303 E SUPERIOR ST 1ST,CHICAGO,IL,60611,42,w_42_p_63,18,Retail Food Establishment,"(41.895692401410514, -87.62014286048188)",4.42739726,0,0,0,0,0,0,0,0,0,0,5,5,5,cater,0.626625534,9.404766337,0.002607903,1.002286669,0
SO GONG DONG TOFU HOUSE,664350,1678004,Restaurant,Risk 1 (High),24/01/2012,Canvass,0,1.284931507,16/02/2011,15/02/2013,3307 W BRYN MAWR AVE,CHICAGO,IL,60659,40,w_40_p_48,17,Retail Food Establishment,"(41.982925247986955, -87.71161308569827)",4.939726027,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,27.68454565,30.01569857,37.51212649,58.02315661,0
SOL DE MEXICO TIERRA AZTECA,1166235,2022109,Restaurant,Risk 1 (High),11/03/2013,Canvass,0,0.991780822,16/08/2011,15/08/2013,3018-3020 N CICERO AVE 1,CHICAGO,IL,60641,31,w_31_p_18,25,Retail Food Establishment,"(41.93575126195393, -87.74691044444539)",2.693150685,1,0,0,0,0,0,0,0,0,0,1,1,1,spanish,20.8751109,13.92869259,15.52713033,51.42313894,0
Sol Ga Restaurant,1106617,1447275,Restaurant,Risk 1 (High),11/06/2013,Canvass,0,1.819178082,16/02/2013,15/02/2015,5828 N LINCOLN AVE,CHICAGO,IL,60659,40,w_40_p_31,20,Retail Food Establishment,"(41.987306873327995, -87.70243592216174)",6.32043379,1,0,0,0,0,0,0,0,0,0,1,1,1,dinner,6.296583636,75.65027787,21.03564474,38.89779735,0
SONG DO,1099021,1194410,Restaurant,Risk 1 (High),07/06/2013,Canvass,0,1.098630137,16/09/2011,15/09/2013,4918 N LINCOLN AVE # 1ST,CHICAGO,IL,60625,47,w_47_p_1,20,Retail Food Establishment,"(41.9712730164287, -87.69041424541408)",5.56152968,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,16.35039582,24.74073874,10.74898247,24.13361221,1
SONG DO,1214561,1194410,Restaurant,Risk 1 (High),02/05/2012,Canvass,0,2,16/09/2011,15/09/2013,4918 N LINCOLN AVE # 1ST,CHICAGO,IL,60625,47,w_47_p_1,20,Retail Food Establishment,"(41.9712730164287, -87.69041424541408)",4.462899543,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,23.2894429,12.16186075,24.11222573,28.612093,0
SOPRAFFINA MARKETCAFFE,1345355,46781,Restaurant,Risk 1 (High),27/06/2013,Canvass,0,0.882191781,16/09/2012,15/09/2014,222 W ADAMS ST,CHICAGO,IL,60606,2,w_2_p_49,1,Retail Food Establishment,"(41.879487753534356, -87.63444222788623)",5.616324201,0,0,0,0,0,0,0,0,0,0,2,2,1,unknown,5.229542685,19.2138337,0.163892773,14.47718182,0
SORIANO'S PIZZA,1327050,2089036,Restaurant,Risk 1 (High),18/04/2013,Canvass,0,0.065753425,21/07/2011,15/08/2013,7242 W TOUHY AVE 1ST,CHICAGO,IL,60631,41,w_41_p_,NA,Retail Food Establishment,"(42.01178507312264, -87.8083230070563)",1.745205479,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,2.531383187,9.258463042,2.082290804,0.553677948,0
SORRENTO'S PIZZERIA & CUCINA,1229340,65225,Restaurant,Risk 1 (High),04/06/2012,Canvass,0,2,16/02/2012,15/02/2014,2743 N HARLEM AVE,CHICAGO,IL,60707,36,w_36_p_15,25,Retail Food Establishment,"(41.93030153313704, -87.80632767489487)",5.301255708,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,5.667953071,12.56090343,15.64709432,23.62675789,0
SOUP BOX,1365233,1680507,Restaurant,Risk 1 (High),12/08/2013,Canvass,0,0.816438356,16/03/2013,15/03/2015,50 E CHICAGO AVE,CHICAGO,IL,60611,42,w_42_p_32,18,Retail Food Establishment,"(41.89681403921755, -87.62627782343786)",6.490296804,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,24.45996357,3.403506957,5.252349177,15.025611,0
"SOUTH CHICAGO FOOD MART, INC.",1154900,2156663,Restaurant,Risk 1 (High),22/02/2013,Canvass,0,0.715068493,08/06/2012,15/06/2014,11346 S MICHIGAN AVE 1ST,CHICAGO,IL,60628,9,w_9_p_31,5,Retail Food Establishment,"(41.687568449316295, -87.62111015081878)",0.709703196,0,1,0,0,0,0,0,0,0,0,1,1,1,mart,14.04770664,20.43899773,15.40953481,0.132298258,1
SOUTH TOWN SUB,1290226,43618,Restaurant,Risk 2 (Medium),26/10/2012,Canvass,0,0.156164384,16/06/2012,15/06/2014,240 E 35TH ST 1ST,CHICAGO,IL,60616,2,w_2_p_31,2,Retail Food Establishment,"(41.83118341297423, -87.62017889397112)",5.2,0,0,0,0,0,0,0,0,0,0,1,1,1,sandwich,9.224933521,13.26696262,32.05016407,16.68408175,0
SPARTA COFFEE SHOP,1188350,1985089,Restaurant,Risk 3 (Low),14/09/2012,Canvass,0,2,16/09/2011,15/09/2013,2605 W LAWRENCE AVE 1ST,CHICAGO,IL,60625,47,w_47_p_15,19,Retail Food Establishment,"(41.968459529150046, -87.6940265845458)",3.093150685,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,27.20675916,36.19616446,48.8605067,72.37098086,0
SPECTRUM SPORTS BAR & GRILL,1184502,15888,Restaurant,Risk 1 (High),08/08/2012,Canvass,0,1.090410959,16/05/2011,15/05/2013,233 S HALSTED ST,CHICAGO,IL,60661,27,w_27_p_58,12,Retail Food Establishment,"(41.878172571606136, -87.64709973557522)",5.235616438,0,0,0,0,0,0,1,0,0,0,1,1,1,bar,16.94517363,12.26518523,0.938571425,29.17051724,0
SPEEDY'S RESTAURANT,598451,1167333,Restaurant,Risk 1 (High),07/11/2011,Canvass,0,0.742465753,16/12/2009,15/12/2011,1759 W 19TH ST,CHICAGO,IL,60608,25,w_25_p_19,12,Retail Food Establishment,"(41.85579511254305, -87.67094699641918)",4.726027397,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,10.24103133,23.49066096,7.767324884,18.44559195,1
SPIAGGIA PRIVATE DINING ROOMS,569645,17500,Restaurant,Risk 1 (High),24/10/2011,Canvass,0,2,16/03/2011,15/03/2013,980 N MICHIGAN AVE 3RD #,CHICAGO,IL,60611,42,w_42_p_42,18,Retail Food Establishment,"(41.90080164945196, -87.6242724679302)",3.939611872,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,13.82366307,10.65960317,0.620250146,20.19831404,0
SPIAGGIA PRIVATE DINING ROOMS,1326795,17500,Restaurant,Risk 1 (High),08/04/2013,Canvass,0,1.178082192,16/03/2013,15/03/2015,980 N MICHIGAN AVE 3RD #,CHICAGO,IL,60611,42,w_42_p_42,18,Retail Food Establishment,"(41.90080164945196, -87.6242724679302)",5.397146119,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,24.2272175,19.18356879,1.470048596,7.66594544,1
SPICYMIXE AMERICAN & ASIAN,1286312,2142655,Restaurant,Risk 1 (High),12/07/2013,Canvass,0,0.38630137,07/05/2012,15/05/2014,5952 W ROOSEVELT RD GROUND,CHICAGO,IL,60644,29,w_29_p_,NA,Retail Food Establishment,"(41.8655722952541, -87.77382226715312)",1.180821918,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,17.0737544,5.390050508,13.51284346,5.672941051,0
SPOON THAI,1098919,2152343,Restaurant,Risk 1 (High),10/04/2013,Canvass,0,0.936986301,08/05/2012,15/05/2014,4608 N WESTERN AVE 1ST,CHICAGO,IL,60625,47,w_47_p_21,19,Retail Food Establishment,"(41.96517022664056, -87.68894968647344)",0.923287671,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,21.30679505,23.87196938,5.753512056,24.73477125,0
SPORTS CORNER,1092403,2014055,Restaurant,Risk 1 (High),09/05/2013,Canvass,0,0.745205479,16/06/2012,15/06/2014,952-956 W ADDISON ST,CHICAGO,IL,60613,44,w_44_p_28,19,Retail Food Establishment,"(41.947359400317886, -87.65401931422167)",3.076712329,0,0,0,0,1,0,1,0,0,0,1,1,1,bar,45.72270893,21.78325627,11.33367858,42.68188647,1
SPRIGS,1227312,1358601,Restaurant,Risk 2 (Medium),16/03/2012,Canvass,0,0.287671233,16/01/2012,15/01/2014,5700 S CICERO AVE  CB,CHICAGO,IL,60638,23,w_23_p_8,8,Retail Food Establishment,"(41.789329323265385, -87.74164564419637)",5.082077626,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,0.398249292,1.718073442,0.838200474,0.094655217,0
SPROUT,1229214,1980806,Restaurant,Risk 1 (High),29/05/2012,Canvass,0,1.484931507,16/04/2011,15/04/2013,1417 W FULLERTON AVE 1,CHICAGO,IL,60614,32,w_32_p_37,18,Retail Food Establishment,"(41.925097198369585, -87.6640775568901)",2.715068493,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,36.70198481,41.65930789,16.32192771,89.06641513,0
"SSYAL GINSENG HOUSE, INC",1271418,1645714,Restaurant,Risk 1 (High),30/10/2012,Canvass,0,0.635616438,16/12/2011,15/12/2013,4201 W LAWRENCE AVE,CHICAGO,IL,60630,39,w_39_p_21,17,Retail Food Establishment,"(41.96807525591038, -87.73302714630067)",5.70673516,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,11.20024753,18.04413601,23.32665136,18.31676538,0
STAGES RESTAURANT,1096537,8045,Restaurant,Risk 1 (High),21/09/2012,Canvass,0,0.536986301,16/06/2012,15/06/2014,657 W 31ST ST,CHICAGO,IL,60616,11,w_11_p_41,9,Retail Food Establishment,"(41.83796853361551, -87.6437022288612)",5.104109589,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,31.14934667,29.07482907,28.92386818,11.3962352,0
ST. ANTHONY HOSPITAL,1300856,50305,Other,Risk 1 (High),10/12/2012,Canvass,0,1.42739726,16/08/2012,15/08/2014,2875 W 19TH ST  1,CHICAGO,IL,60623,12,w_12_p_7,10,Retail Food Establishment,"(41.85540289350027, -87.69870754487314)",5.323401826,0,0,1,0,0,0,0,0,0,0,1,1,1,cater,22.43312769,11.25035791,35.15598232,9.624500402,1
ST. ANTHONY HOSPITAL,1343282,50305,Other,Risk 1 (High),22/05/2013,Canvass,0,0.443835616,16/08/2012,15/08/2014,2875 W 19TH ST  1,CHICAGO,IL,60623,12,w_12_p_7,10,Retail Food Establishment,"(41.85540289350027, -87.69870754487314)",5.769863014,0,0,1,0,0,0,0,0,0,0,1,1,1,cater,16.07602094,33.30429517,37.78028044,22.29622218,0
Starbucks,1285400,34229,Restaurant,Risk 2 (Medium),21/09/2012,Canvass,0,1.005479452,16/10/2010,15/10/2012,11601 W TOUHY AVE  TERM,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",4.851940639,0,0,0,0,0,0,0,0,0,0,2,1,1,breakfast,1.03E-41,8.82E-197,8.37E-216,2.00E-226,0
STARBUCKS,1134439,2054922,Restaurant,Risk 2 (Medium),26/07/2012,Canvass,0,1.876712329,16/04/2011,15/04/2013,750 N FRANKLIN ST,CHICAGO,IL,60654,42,w_42_p_68,18,Retail Food Establishment,"(41.89631758778245, -87.63584025366825)",1.4793379,0,0,0,0,0,0,0,0,0,0,5,4,4,breakfast,10.50384779,23.42710906,3.731878502,27.74587992,0
STARBUCKS,1235458,34228,Restaurant,Risk 2 (Medium),19/10/2012,Canvass,0,0.989041096,16/10/2012,15/10/2014,11601 W TOUHY AVE  TERM,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",4.928652968,0,0,0,0,0,0,0,0,0,0,5,4,4,breakfast,1.05E-41,1.56E-199,3.86E-238,2.20E-226,0
STARBUCKS,1292287,2083697,Restaurant,Risk 2 (Medium),25/01/2013,Canvass,0,1.268493151,17/03/2011,15/04/2013,233 S WACKER DR  LLB-001,CHICAGO,IL,60606,2,w_2_p_12,1,Retail Food Establishment,"(41.87856015362371, -87.63652387205532)",1.863127854,0,0,0,0,0,0,0,0,0,0,5,4,4,breakfast,15.75735265,4.980622946,0.17320069,6.536579682,0
STARBUCKS,1150925,2114911,Restaurant,Risk 2 (Medium),13/11/2012,Canvass,0,1.054794521,16/04/2012,15/04/2014,10210 S CENTRAL PARK AVE 1ST,CHICAGO,IL,60655,19,w_19_p_9,22,Retail Food Establishment,"(41.70748085761858, -87.71131771489007)",1.049429224,0,0,0,0,0,0,0,0,0,0,5,4,4,breakfast,0.021989624,0.209391315,11.42705775,3.219864536,1
STARBUCKS,614553,2083697,Restaurant,Risk 2 (Medium),20/10/2011,Canvass,0,0.597260274,17/03/2011,15/04/2013,233 S WACKER DR  LLB-001,CHICAGO,IL,60606,2,w_2_p_12,1,Retail Food Establishment,"(41.87856015362371, -87.63652387205532)",0.594520548,0,0,0,0,0,0,0,0,0,0,5,4,4,breakfast,4.437444598,11.93120409,0.06639541,7.050855464,0
STARBUCKS,1235432,34212,Restaurant,Risk 2 (Medium),11/10/2012,Canvass,0,1.079452055,16/10/2010,15/10/2012,11601 W TOUHY AVE  TERMI,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",4.90673516,0,0,0,0,0,0,0,0,0,0,5,4,4,breakfast,1.03E-41,9.15E-197,3.52E-238,2.11E-226,0
STARBUCKS #272,1092523,1595334,Restaurant,Risk 2 (Medium),01/08/2013,Canvass,0,2,16/04/2013,15/04/2015,2529 N CLARK ST,CHICAGO,IL,60614,43,w_43_p_27,19,Retail Food Establishment,"(41.92865173452811, -87.64214187084286)",6.216438356,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,15.17568052,33.86960998,11.9919582,69.72573664,0
STARBUCKS COFFEE,1321739,23071,Other,Risk 1 (High),06/02/2013,Canvass,0,0.457534247,16/04/2011,15/04/2013,233 S WACKER DR,CHICAGO,IL,60606,2,w_2_p_12,1,Retail Food Establishment,"(41.87856015362371, -87.63652387205532)",5.734360731,0,0,1,0,0,0,0,0,0,0,5,3,2,breakfast,11.26992839,8.678049496,3.53E-07,7.795204749,1
STARBUCKS COFFEE,1327241,1932196,Restaurant,Risk 2 (Medium),20/03/2013,Canvass,0,1.454794521,16/04/2012,15/04/2014,17 E MONROE ST 1,CHICAGO,IL,60603,42,w_42_p_9,1,Retail Food Establishment,"(41.88066457839605, -87.6270893644417)",4.336872146,0,0,0,0,0,0,0,0,0,0,5,3,2,breakfast,25.85781737,21.37554781,0.018416336,12.37626776,0
STARBUCKS COFFEE #10506,1300421,1843200,Restaurant,Risk 2 (Medium),09/11/2012,Canvass,0,2,16/04/2011,15/04/2013,2577 N ELSTON AVE,CHICAGO,IL,60647,1,w_1_p_7,14,Retail Food Establishment,"(41.92848799529047, -87.68223244587604)",5.068607306,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,5.571296728,15.41755261,1.733979332,9.753133111,1
STARBUCKS COFFEE #10905,1150811,1740805,Restaurant,Risk 2 (Medium),04/10/2012,Canvass,0,1.109589041,16/04/2011,15/04/2013,1933 W 103RD ST,CHICAGO,IL,60643,19,w_19_p_36,22,Retail Food Establishment,"(41.706454243021255, -87.67053217309542)",5.391780822,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,15.30765472,5.298877919,1.405444795,0.054435117,0
STARBUCKS COFFEE #11719,1324212,1887323,Restaurant,Risk 2 (Medium),06/12/2012,Canvass,0,1.04109589,16/04/2011,15/04/2013,116 S HALSTED ST,CHICAGO,IL,60661,27,w_27_p_58,12,Retail Food Establishment,"(41.8799423230123, -87.64745274382807)",4.698744292,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,11.45308579,1.462087827,8.935438885,0.116070375,1
STARBUCKS COFFEE #11719,565612,1887323,Restaurant,Risk 2 (Medium),15/11/2011,Canvass,0,1.569863014,16/04/2011,15/04/2013,116 S HALSTED ST,CHICAGO,IL,60661,27,w_27_p_58,12,Retail Food Establishment,"(41.8799423230123, -87.64745274382807)",3.63847032,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,12.56867524,33.36134864,0.651891139,4.392067028,1
STARBUCKS COFFEE #211,1345358,23015,Restaurant,Risk 2 (Medium),27/06/2013,Canvass,0,1.964383562,16/04/2013,15/04/2015,227 W MONROE ST  AT&T,CHICAGO,IL,60606,2,w_2_p_49,1,Retail Food Establishment,"(41.88053924995021, -87.63459246351388)",6.120547945,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,7.93250678,18.83031488,0.319670199,19.35155547,0
STARBUCKS COFFEE #212,1292329,23027,Restaurant,Risk 2 (Medium),13/02/2013,Canvass,0,2,16/04/2011,15/04/2013,105 W ADAMS ST 1ST,CHICAGO,IL,60603,42,w_42_p_9,1,Retail Food Establishment,"(41.8793027287716, -87.63100222341788)",5.753538813,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,11.54449315,32.41712277,0.001960171,36.54916269,0
STARBUCKS COFFEE #213,1327275,23021,Restaurant,Risk 2 (Medium),04/04/2013,Canvass,0,0.093150685,16/04/2011,15/04/2013,111 W WASHINGTON ST 1ST,CHICAGO,IL,60602,42,w_42_p_9,1,Retail Food Establishment,"(41.88310096249641, -87.63126322078455)",5.890410959,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,46.27525632,35.0739091,0.039469036,29.85359183,1
STARBUCKS COFFEE #213,1277686,23021,Other,Risk 1 (High),19/02/2013,Canvass,0,0.978082192,16/04/2011,15/04/2013,111 W WASHINGTON ST 1ST,CHICAGO,IL,60602,42,w_42_p_9,1,Retail Food Establishment,"(41.88310096249641, -87.63126322078455)",5.769977169,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,33.71578664,39.30858799,0.0005015,56.13672383,0
STARBUCKS COFFEE #221,1292298,23011,Restaurant,Risk 2 (Medium),29/01/2013,Canvass,0,0.898630137,16/04/2011,15/04/2013,400 W MADISON ST  TWO N,CHICAGO,IL,60606,42,w_42_p_21,1,Retail Food Establishment,"(41.882007858778465, -87.63824540361531)",5.712442922,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,16.78438668,8.190894307,0.027334915,13.88535224,0
STARBUCKS COFFEE #221,1114721,23011,Other,Risk 1 (High),13/03/2013,Canvass,0,0.115068493,16/04/2011,15/04/2013,400 W MADISON ST  TWO N,CHICAGO,IL,60606,42,w_42_p_21,1,Retail Food Establishment,"(41.882007858778465, -87.63824540361531)",5.830136986,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,12.58137498,10.11985818,6.47E-05,3.047193545,0
STARBUCKS COFFEE #2215,1335310,23051,Other,Risk 1 (High),03/05/2013,Canvass,0,0.835616438,16/04/2013,15/04/2015,828 N STATE ST  1ST,CHICAGO,IL,60610,42,w_42_p_32,18,Retail Food Establishment,"(41.89754225054248, -87.62836994336708)",5.969863014,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,30.29684022,18.65128671,6.075836154,17.01844096,0
STARBUCKS COFFEE #2215,1134373,23051,Restaurant,Risk 2 (Medium),02/07/2012,Canvass,0,0.295890411,16/04/2011,15/04/2013,828 N STATE ST  1ST,CHICAGO,IL,60610,42,w_42_p_32,18,Retail Food Establishment,"(41.89754225054248, -87.62836994336708)",5.134246575,0,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,34.38559135,16.4202698,2.476476928,30.62167919,0
