businessName,inspectionId,license,facilityType,risk,inspectionDate,inspectionType,pastFail,timeSinceLast,licenseStartDate,expirationDate,address,city,state,zipCode,ward,precinct,policeDistrict,licenseDescription,location,ageAtInspection,consumptionOnPremises,tobaccoRetail,limitedLicense,packageGoods,outdoorPatio,placeOfAmusement,tavern,retailFoodEstablishment,catersLiquorLicense,fillingStation,addressCount,wardCount,districtCount,foodType,burglary,sanitation,garbage,rodents,pastResponse,response
Taste Of Asia,1198632,1975441,Restaurant,Risk 1 (High),18/12/2012,Canvass,0,2,16/02/2011,15/02/2013,3120-3122 N BROADWAY  1,CHICAGO,IL,60657,44,w_44_p_,NA,Retail Food Establishment,"(41.93829398640913, -87.64448816245036)",3.430251142,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,48.2641423,47.04638556,31.03124286,131.9618048,0,1
LAS ISLAS MARIAS,598571,1379458,Restaurant,Risk 1 (High),17/01/2012,Canvass,0,0.821917808,16/01/2011,15/01/2013,5401 S PULASKI RD 1ST,CHICAGO,IL,60632,23,w_23_p_29,8,Retail Food Establishment,"(41.79496271461644, -87.7230632784749)",4.920547945,1,0,0,0,0,0,0,0,0,0,5,5,4,spanish,10.60369588,14.32863257,17.06668121,44.28974692,1,0
SEVEN ELEVEN,1313338,34710,Grocery Store,Risk 2 (Medium),19/12/2012,Canvass,0,1.802739726,16/06/2012,15/06/2014,1425 W MONTROSE AVE,CHICAGO,IL,60613,46,w_46_p_27,19,Retail Food Establishment,"(41.96152548013082, -87.6659002996742)",5.348059361,0,1,0,1,0,0,0,0,0,0,1,1,1,mart,10.95932486,22.57671117,23.9485053,17.7065406,0,0
"MUNCHIES GYROS, INC.",1188604,1767620,Restaurant,Risk 1 (High),02/05/2013,Canvass,0,1.150684932,16/12/2012,15/12/2014,3682 N ELSTON AVE,CHICAGO,IL,60618,35,w_35_p_4,17,Retail Food Establishment,"(41.948167728769576, -87.71131602708118)",6.210844749,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,5.096139111,29.55071025,8.302173741,94.47881921,0,1
PALETERIA LINDO MICHOACAN,1227959,2153474,Restaurant,Risk 1 (High),20/05/2013,Canvass,0,0.97260274,07/06/2012,15/06/2014,1733 W 47TH ST 1ST,CHICAGO,IL,60609,20,w_20_p_,NA,Retail Food Establishment,"(41.808458792512496, -87.6686697497996)",0.950684932,0,0,0,0,0,0,0,1,0,0,1,1,2,unknown,21.65181841,31.18776774,18.14952048,18.76766243,1,0
THE WESTIN MICHIGAN AVENUE,569753,37655,Restaurant,Risk 1 (High),12/12/2011,Canvass,0,0.816438356,16/03/2011,15/03/2013,909 N MICHIGAN AVE,CHICAGO,IL,60611,42,w_42_p_35,18,Retail Food Establishment,"(41.89953902796158, -87.62398900032618)",4.578196347,1,0,1,0,0,0,1,1,0,0,1,1,1,unknown,10.76280678,9.275331307,1.363646504,14.63978176,0,0
"G.N.P.H. #EIGHT, INC.",1271496,40566,Restaurant,Risk 1 (High),11/01/2013,Canvass,0,0.605479452,16/10/2011,15/10/2013,3001 N CENTRAL AVE 1ST,CHICAGO,IL,60634,31,w_31_p_3,25,Retail Food Establishment,"(41.935022181844076, -87.76622874909998)",5.15890411,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,34.35836413,40.14037626,14.80114901,9.089807691,0,0
TAQUERIA JAMAY,1202250,1596342,Restaurant,Risk 1 (High),26/04/2012,Canvass,0,0.84109589,16/06/2011,15/06/2013,2500 W 51ST ST,CHICAGO,IL,60632,14,w_14_p_17,9,Retail Food Establishment,"(41.80122254666395, -87.686745425122)",4.698630137,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,13.28058613,10.57452295,21.65024152,36.9846144,0,0
Canteen @ Daley College,1150280,21602,Restaurant,Risk 1 (High),16/04/2012,Canvass,0,0.473972603,16/04/2012,15/04/2014,7500 S PULASKI RD  DALEY,CHICAGO,IL,60652,13,w_13_p_32,8,Retail Food Establishment,"(41.756876394824594, -87.72232173825547)",4.923287671,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,5.251190639,1.749928397,1.986553904,25.16954597,1,0
FORK,1099142,1276082,Restaurant,Risk 1 (High),14/08/2013,Canvass,0,1.764383562,16/09/2011,15/09/2013,4600 N LINCOLN AVE,CHICAGO,IL,60625,47,w_47_p_42,19,Retail Food Establishment,"(41.964902360748326, -87.68627917084095)",5.74783105,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,15.89215779,11.80747669,18.12722904,26.26486526,1,1
BEVERLY BAKERY INC,1151226,1546696,Other,Risk 1 (High),11/04/2013,Canvass,0,0.536986301,16/07/2011,15/07/2013,10528 S WESTERN AVE,CHICAGO,IL,60643,19,w_19_p_61,22,Retail Food Establishment,"(41.701845379909194, -87.68162396031465)",5.657534247,0,0,0,0,0,0,0,0,0,0,2,1,1,breakfast,5.490131999,3.131870963,11.98597016,1.30E-06,0,1
THAI UPTOWN,1235807,1697396,Restaurant,Risk 1 (High),24/05/2013,Canvass,0,1.265753425,16/07/2011,15/07/2013,4621 N BROADWAY  1,CHICAGO,IL,60640,46,w_46_p_32,19,Retail Food Establishment,"(41.96601387640046, -87.65770296976089)",5.775342466,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,25.11103329,39.46050218,9.261011041,22.9098311,1,0
BURRITO STATION,1151069,1675565,Restaurant,Risk 1 (High),08/01/2013,Canvass,0,0.923287671,16/01/2011,15/01/2013,2750 W 111TH ST,CHICAGO,IL,60655,19,w_19_p_17,22,Retail Food Establishment,"(41.6918029183953, -87.69038573111922)",5.898630137,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,2.78326357,13.87436446,0.884514927,0.045655878,0,0
QUIZNOS,1098381,1915709,Restaurant,Risk 1 (High),14/06/2012,Canvass,0,0.687671233,16/12/2010,15/12/2012,3322 N WESTERN AVE 1 B,CHICAGO,IL,60618,47,w_47_p_48,19,Retail Food Establishment,"(41.94196764214433, -87.68838868618134)",3.893150685,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,1.470282851,13.02020607,4.296536921,17.1499601,0,0
TACO HOUSE,1202720,1244636,Restaurant,Risk 1 (High),08/04/2013,Canvass,0,0.334246575,16/05/2011,15/05/2013,333 N CENTRAL AVE,CHICAGO,IL,60644,28,w_28_p_71,15,Retail Food Establishment,"(41.886736408932926, -87.7649467072484)",5.901369863,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,34.80902481,32.97965651,24.24568108,8.62523143,0,0
Pasta D'Arte,1214951,68022,Restaurant,Risk 1 (High),16/05/2012,Canvass,0,0.421917808,16/11/2010,15/11/2012,6311 N MILWAUKEE AVE 1ST,CHICAGO,IL,60646,45,w_45_p_51,16,Retail Food Establishment,"(41.99549377016948, -87.78593949808659)",4.501255708,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,17.00781235,33.91003651,7.936080606,1.160716224,0,1
Host International Inc.,1285402,2032399,Restaurant,Risk 2 (Medium),21/09/2012,Canvass,0,0.868493151,16/10/2010,15/10/2012,11601 W TOUHY AVE BAGGAGE CLAIM T2,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",2.35890411,0,0,0,0,0,0,0,0,0,0,3,2,2,cater,1.03E-41,8.82E-197,8.37E-216,2.00E-226,1,0
ANCOLE POPEYE'S INC,1154456,14136,Restaurant,Risk 2 (Medium),13/07/2012,Canvass,0,1.443835616,16/09/2011,15/09/2013,11350 S HALSTED ST,CHICAGO,IL,60628,34,w_34_p_43,22,Retail Food Establishment,"(41.687216927276424, -87.6423646216907)",4.660159817,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,19.10378227,6.780347503,30.14162481,5.729937343,0,0
PROTEIN BAR,1292317,2079750,Restaurant,Risk 1 (High),06/02/2013,Canvass,0,1.268493151,29/08/2011,15/09/2013,221 W WASHINGTON ST 1ST,CHICAGO,IL,60606,42,w_42_p_9,1,Retail Food Establishment,"(41.883099629998725, -87.63448943715312)",1.443949772,0,0,0,0,0,0,0,0,0,0,5,2,2,bar,33.69567806,32.68022866,1.39E-05,29.38074204,0,0
"JESUS & PETRA ARANDA, INC",1227927,26519,Grocery Store,Risk 1 (High),08/05/2013,Canvass,0,0.575342466,16/01/2012,15/01/2014,1645 W 47TH ST 1ST,CHICAGO,IL,60609,20,w_20_p_15,9,Retail Food Establishment,"(41.80847785608591, -87.66674535125476)",6.227283105,0,1,1,0,0,0,0,0,0,0,1,1,1,unknown,21.86183403,42.62332315,17.07764573,8.332256633,1,0
SERGIO BARAJAS,565664,1870185,Other,Risk 1 (High),27/01/2012,Canvass,0,0.693150685,16/12/2011,15/12/2013,814 W 18TH ST 1ST,CHICAGO,IL,60608,25,w_25_p_29,12,Retail Food Establishment,"(41.85819002531755, -87.64731369351094)",4.205479452,0,1,0,0,0,0,0,0,0,0,1,1,1,unknown,29.28320777,33.09438873,8.486620136,0.000346936,1,0
AFC SUSHI @ DOMINICK'S #1703,569762,1680254,Grocery Store,Risk 1 (High),14/12/2011,Canvass,0,0.8,16/02/2011,15/02/2013,255 E GRAND AVE,CHICAGO,IL,60611,42,w_42_p_41,18,Retail Food Establishment,"(41.891689839806666, -87.62044413482636)",4.82739726,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,6.296179029,9.919277911,1.31E-06,0.274407109,0,0
SUBWAY,1271314,1492416,Restaurant,Risk 1 (High),16/08/2012,Canvass,0,0.742465753,16/12/2011,15/12/2013,4861 N MILWAUKEE AVE,CHICAGO,IL,60630,45,w_45_p_29,16,Retail Food Establishment,"(41.96943371097306, -87.76192063095439)",5.501255708,0,0,0,0,0,0,0,0,0,0,5,5,5,sandwich,5.001448056,8.807539873,7.560591348,10.03273204,0,0
LA COPACABANA,598363,1679565,Grocery Store,Risk 1 (High),13/09/2011,Canvass,0,2,16/12/2009,15/12/2011,2732 W CERMAK RD,CHICAGO,IL,60608,28,w_28_p_38,10,Retail Food Establishment,"(41.85202653380971, -87.69427307952772)",4.575228311,0,1,0,0,0,0,0,0,0,0,1,1,1,unknown,22.0391229,31.04666037,17.37275837,31.63810755,0,1
AUGIE'S,1198841,38365,Restaurant,Risk 1 (High),06/05/2013,Canvass,0,0.394520548,16/04/2013,15/04/2015,1721 W WRIGHTWOOD AVE,CHICAGO,IL,60614,32,w_32_p_20,19,Retail Food Establishment,"(41.92862499471828, -87.67161450321166)",5.978082192,0,0,0,0,0,0,1,0,0,0,1,1,1,unknown,28.78824902,3.960855908,4.016833784,65.96152701,0,0
IZALCO RESTAURANT,626393,1842835,Restaurant,Risk 1 (High),07/02/2012,Canvass,0,0.783561644,16/01/2012,15/01/2014,4377 W 26TH ST 1ST,CHICAGO,IL,60623,22,w_22_p_6,10,Retail Food Establishment,"(41.84400590005405, -87.7340464939846)",4.460388128,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,10.73353823,14.7754781,6.130615889,2.869149961,0,1
SIMPLY IT,1092494,1765716,Restaurant,Risk 1 (High),16/07/2013,Canvass,0,0.610958904,16/04/2013,15/04/2015,2269 N LINCOLN AVE,CHICAGO,IL,60614,43,w_43_p_20,18,Retail Food Establishment,"(41.92348957806372, -87.6458144355942)",6.17260274,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,24.40841062,16.05024276,18.71855475,68.07639402,0,1
RAIN FOOD,1174414,1905222,Grocery Store,Risk 2 (Medium),15/10/2012,Canvass,0,1.493150685,16/08/2012,15/08/2014,137 S PULASKI RD 1ST,CHICAGO,IL,60624,28,w_28_p_18,11,Retail Food Establishment,"(41.87869416787812, -87.72545342777866)",4.326027397,0,1,0,0,0,0,0,0,0,0,1,1,1,mart,41.77408003,64.40274418,53.95301937,65.73529831,0,0
CARIBOU COFFEE  #708,1092425,52558,Restaurant,Risk 2 (Medium),23/05/2013,Canvass,0,0.435616438,16/02/2012,15/02/2014,3300 N BROADWAY,CHICAGO,IL,60657,44,w_44_p_37,19,Retail Food Establishment,"(41.94188302202727, -87.64460500300291)",6.268378995,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,19.73792262,20.97686296,5.765788992,78.44177512,0,1
BRICKS SPORTS BAR & GRILL,659583,2003571,Restaurant,Risk 1 (High),05/12/2011,Canvass,1,0.016438356,22/07/2010,15/08/2012,4422 W MADISON ST 1,CHICAGO,IL,60624,28,w_28_p_33,11,Retail Food Establishment,"(41.880709192327906, -87.73643717633821)",1.372716895,1,0,0,0,0,1,0,0,0,0,1,1,1,bar,16.02720182,17.38988522,42.96376971,35.20501129,0,0
"Jefferson Park Grill, Inc.",1335571,2177026,Restaurant,Risk 1 (High),15/05/2013,Canvass,0,0.824657534,31/07/2012,15/08/2014,5364 W GALE ST 1,CHICAGO,IL,60630,45,w_45_p_,NA,Retail Food Establishment,"(41.97048836473916, -87.76291924185988)",0.789041096,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,33.86447873,11.66989704,11.03444696,41.98276042,0,0
BRESLER'S ICE CREAM & YOGURT,1150939,36792,Restaurant,Risk 2 (Medium),16/11/2012,Canvass,0,0.967123288,16/11/2011,15/11/2013,7601 S CICERO AVE,CHICAGO,IL,60652,13,w_13_p_22,8,Retail Food Establishment,"(41.75466012439374, -87.74138475860521)",5.005479452,0,0,0,0,0,0,0,0,0,0,1,1,1,dessert,0.431629445,0.437366232,6.515688626,3.771853224,1,0
POLISH FOOD,670622,1694804,Restaurant,Risk 1 (High),17/02/2012,Canvass,0,0.254794521,16/10/2011,15/10/2013,3104 N CENTRAL AVE,CHICAGO,IL,60634,30,w_30_p_37,25,Retail Food Establishment,"(41.93695400157263, -87.76658858129136)",4.257534247,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,25.0590544,29.34320898,4.448526203,16.1312288,0,0
HEARTLAND CAFE INC,1326471,2072,Restaurant,Risk 1 (High),21/03/2013,Canvass,0,0.246575342,16/10/2012,15/10/2014,7000 N GLENWOOD AVE,CHICAGO,IL,60626,49,w_49_p_31,24,Retail Food Establishment,"(42.00917697647974, -87.66636939865349)",5.34783105,1,0,0,0,1,0,0,0,0,0,1,1,1,breakfast,26.31235158,18.32811921,11.98438093,13.56894117,0,1
LALO SUBWAY INC,1114265,1520425,Restaurant,Risk 1 (High),11/05/2012,Canvass,0,1.224657534,16/04/2012,15/04/2014,77 W JACKSON BLVD,CHICAGO,IL,60604,2,w_2_p_49,1,Retail Food Establishment,"(41.87804100375637, -87.63049344911161)",4.991780822,0,0,0,0,0,0,0,0,0,0,1,1,1,sandwich,22.69661534,19.40716864,3.94E-05,9.150078321,0,0
NORTH SHORE FOOD & LIQUOR,1106690,2120333,Grocery Store,Risk 1 (High),19/07/2013,Canvass,0,1.443835616,11/06/2012,15/06/2014,6701-6703 N CLARK ST 1,CHICAGO,IL,60626,49,w_49_p_37,24,Retail Food Establishment,"(42.00358497425322, -87.67235193189273)",1.104109589,0,1,0,1,0,0,0,0,0,0,1,1,1,mart,16.06956514,35.89781605,13.22981714,18.34083277,1,1
STACJA INC.,1102260,2083597,Restaurant,Risk 1 (High),10/05/2012,Canvass,0,1.202739726,01/03/2011,15/03/2013,7157 W BELMONT AVE 1 1,CHICAGO,IL,60634,36,w_36_p_20,25,Retail Food Establishment,"(41.937890401715364, -87.80640601940749)",1.194406393,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,9.520506129,1.407119486,2.871462227,12.4696642,0,0
CERMAK PRODUCE NO.4,1235200,69608,Grocery Store,Risk 1 (High),12/09/2012,Canvass,0,0.728767123,16/11/2011,15/11/2013,2701 W NORTH AVE 1ST,CHICAGO,IL,60647,26,w_26_p_25,14,Retail Food Establishment,"(41.910132240414285, -87.6946003938662)",4.827283105,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,36.67554056,21.01367886,11.68262087,12.15491447,0,0
PRESENCE SAINT ELIZABETH'S CAFETERIA,608299,21164,Other,Risk 1 (High),20/10/2011,Canvass,0,0.956164384,16/11/2010,15/11/2012,1431 N CLAREMONT AVE  1,CHICAGO,IL,60622,1,w_1_p_32,14,Retail Food Establishment,"(41.907627207523525, -87.68578575863826)",3.928652968,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,50.35131696,33.49817589,10.36316723,34.01641398,0,0
PIZZERIA DUE,1138433,1194922,Restaurant,Risk 1 (High),03/08/2012,Canvass,0,0.983561644,16/03/2011,15/03/2013,619 N WABASH AVE,CHICAGO,IL,60611,42,w_42_p_22,18,Retail Food Establishment,"(41.8931849885056, -87.62661002969385)",5.221917808,1,0,0,0,1,0,0,1,0,0,1,1,1,italian,32.60528857,18.16865973,0.350261734,6.879213321,0,0
Halsted Street Deli,1184426,2069324,Restaurant,Risk 1 (High),28/06/2012,Canvass,0,1.043835616,09/12/2010,15/12/2012,555 W MONROE ST 1,CHICAGO,IL,60661,2,w_2_p_12,1,Retail Food Establishment,"(41.88044790879155, -87.64183897534404)",1.553310502,0,0,0,0,0,0,0,0,0,0,3,3,2,grocery,11.83735279,2.171586294,0.018446518,0.150306389,0,1
SKYLARK,1151493,1122751,Restaurant,Risk 1 (High),01/08/2013,Canvass,0,0.035616438,16/12/2011,15/12/2013,2149 S HALSTED ST,CHICAGO,IL,60608,25,w_25_p_12,12,Retail Food Establishment,"(41.85274953958152, -87.64635124584164)",6.460159817,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,2.465523578,2.091161851,1.275964968,13.02435292,0,0
SUNNY-SUBMARINE,1202702,1965075,Restaurant,Risk 2 (Medium),26/03/2013,Canvass,0,1.375342466,16/05/2011,15/05/2013,5140 W MADISON ST 1,CHICAGO,IL,60644,28,w_28_p_58,15,Retail Food Establishment,"(41.88049227632794, -87.75427253120432)",3.890410959,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,30.59693471,19.41219135,50.33838186,22.78851407,1,1
POTBELLY SANDWICH WORKS LLC,1227279,1142125,Restaurant,Risk 1 (High),16/03/2012,Canvass,0,0.38630137,16/01/2011,15/01/2013,5700 S CICERO AVE,CHICAGO,IL,60638,23,w_23_p_41,8,Retail Food Establishment,"(41.789329323265385, -87.74164564419637)",5.082077626,0,0,0,0,0,0,0,0,0,0,5,5,5,sandwich,0.398249292,1.718073442,0.838200474,0.094655217,0,1
WOLFGANG PUCK CATERING/MCA,1321498,76132,Restaurant,Risk 1 (High),23/01/2013,Canvass,0,1.17260274,16/03/2011,15/03/2013,220 E CHICAGO AVE,CHICAGO,IL,60611,42,w_42_p_37,18,Retail Food Establishment,"(41.89687696199614, -87.62193403116551)",5.696004566,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,16.63905069,6.033401328,0.01474501,2.85291055,0,1
LAKE LANGANO ETHIOPIAN - CHINESE CUISINE,1235656,2130340,Restaurant,Risk 1 (High),19/02/2013,Canvass,0,1.065753425,08/02/2012,15/02/2014,1023 W WILSON AVE 1023,CHICAGO,IL,60640,46,w_46_p_38,19,Retail Food Establishment,"(41.96531062724145, -87.65578121780803)",1.032876712,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,15.63715741,16.32547195,11.99787943,15.66351162,1,0
NICKS LIQUORS,634648,1514672,Grocery Store,Risk 3 (Low),20/09/2011,Canvass,0,2,16/07/2010,15/07/2012,8103-8107 S HALSTED ST,CHICAGO,IL,60620,21,w_21_p_2,6,Retail Food Establishment,"(41.74685334830197, -87.64378209636746)",4.098630137,0,1,0,1,0,0,0,0,0,0,1,1,1,mart,23.40761626,19.14627031,45.90112991,17.0074639,0,0
PROTEIN BAR,614627,1969406,Restaurant,Risk 1 (High),23/11/2011,Canvass,0,0.690410959,16/09/2010,15/09/2012,235 S FRANKLIN ST 1ST,CHICAGO,IL,60606,2,w_2_p_49,1,Retail Food Establishment,"(41.878421626722684, -87.63506330589429)",2.526141553,0,0,0,0,0,0,0,0,0,0,5,2,2,bar,6.07353627,17.69679439,0.000434252,7.943862516,1,1
MANNY'S CAFE MIDWAY,1305236,1197659,Restaurant,Risk 1 (High),22/03/2013,Canvass,0,0.580821918,16/01/2012,15/01/2014,5700 S CICERO AVE CA-6,CHICAGO,IL,60638,23,w_23_p_8,8,Retail Food Establishment,"(41.789329323265385, -87.74164564419637)",6.098515982,1,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,0.734698211,7.858475732,0.683061972,1.76311355,0,0
SUBWAY,1229492,2048240,Restaurant,Risk 1 (High),08/06/2012,Canvass,0,0.446575342,16/08/2011,15/08/2013,5150 W BELMONT AVE 1ST,CHICAGO,IL,60641,30,w_30_p_9,16,Retail Food Establishment,"(41.93881423391841, -87.75626562221446)",1.871232877,0,0,0,0,0,0,0,0,0,0,5,5,5,sandwich,21.27579182,41.80613779,16.10853898,34.79960962,1,0
DIAMANTE AZUL RESTAURANT,1353473,2115332,Restaurant,Risk 1 (High),03/07/2013,Canvass,0,1.21369863,06/10/2011,15/10/2013,5661 N CLARK ST 1ST,CHICAGO,IL,60660,48,w_48_p_37,20,Retail Food Establishment,"(41.98506583014987, -87.66894906631795)",1.742465753,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,12.01760172,16.45506939,21.30149909,20.6793676,1,1
LEVY(EVENTS)LIMITED PARTNERSHIP,670666,1954329,Restaurant,Risk 1 (High),21/02/2012,Canvass,0,1.569863014,16/11/2010,15/11/2012,315 N LA SALLE DR 1,CHICAGO,IL,60654,42,w_42_p_46,18,Retail Food Establishment,"(41.887920731996346, -87.63235953008895)",2.931621005,0,0,1,0,0,0,0,0,1,0,1,1,1,unknown,21.08618101,9.984651401,0.070535631,8.215945113,0,0
MOM'S BBQ,1214877,1954039,Restaurant,Risk 1 (High),14/05/2012,Canvass,0,0.98630137,04/08/2010,15/08/2012,5805 W DIVERSEY AVE 1ST,CHICAGO,IL,60639,30,w_30_p_10,25,Retail Food Establishment,"(41.931094868682656, -87.77134438272313)",1.778082192,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,13.17123567,10.97779053,39.04568297,12.91754958,0,0
CAFE SELMARIE,1099143,1069067,Restaurant,Risk 1 (High),15/08/2013,Canvass,0,1.252054795,16/09/2011,15/09/2013,4729 N LINCOLN AVE,CHICAGO,IL,60625,47,w_47_p_33,19,Retail Food Establishment,"(41.96740659751604, -87.68761642361608)",5.750570776,1,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,26.13509751,14.15838651,16.13806642,31.13134362,0,0
THAI WILD GINGER RESTAURANT,517517,1803589,Restaurant,Risk 1 (High),12/09/2011,Canvass,0,1.597260274,16/04/2011,15/04/2013,2203 N CLYBOURN AVE 1,CHICAGO,IL,60614,32,w_32_p_37,18,Retail Food Establishment,"(41.921776704433334, -87.66441304702406)",4.350684932,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,23.739643,21.00545662,1.83323048,49.53154175,1,1
EDWARDO'S NATURAL PIZZA,1319550,10476,Restaurant,Risk 1 (High),20/05/2013,Canvass,0,0.553424658,16/07/2011,15/07/2013,1321 E 57TH ST,CHICAGO,IL,60637,5,w_5_p_27,2,Retail Food Establishment,"(41.79136232333156, -87.59394375677408)",5.764383562,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,0.221206951,5.041577206,5.447758172,4.199017748,1,0
BOB-O-RINO'S,1329355,3846,Restaurant,Risk 1 (High),19/06/2013,Canvass,0,0.62739726,16/10/2011,15/10/2013,3435 N CENTRAL AVE,CHICAGO,IL,60634,38,w_38_p_39,16,Retail Food Establishment,"(41.94330396758013, -87.76651979727566)",5.594406393,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,4.465775778,26.95228094,24.6488197,16.75932495,0,0
LEVY RESTAURANTS AT U.S CELLULAR FIELD,1327201,1804387,Restaurant,Risk 1 (High),24/04/2013,Canvass,0,1.01369863,16/09/2011,15/09/2013,333 W 35TH ST,CHICAGO,IL,60616,11,w_11_p_31,9,Retail Food Establishment,"(41.83078366228312, -87.6352957830455)",6.079452055,1,1,0,0,0,0,0,1,0,0,1,1,1,cater,2.353931924,1.507132579,2.190578202,2.802310288,0,1
JERRY'S,1235936,2134056,Restaurant,Risk 1 (High),21/08/2013,Canvass,0,0.956164384,14/09/2012,15/09/2014,5419 N CLARK ST,CHICAGO,IL,60640,48,w_48_p_43,20,Retail Food Establishment,"(41.980359035573265, -87.66817124313768)",0.934246575,1,0,0,0,1,0,0,0,0,0,1,1,1,unknown,10.06101911,9.620553798,31.53300249,20.76245964,0,1
KASEY'S TAVERN,614538,17178,Restaurant,Risk 2 (Medium),14/10/2011,Canvass,0,1.082191781,16/10/2010,15/10/2012,701 S DEARBORN ST,CHICAGO,IL,60605,2,w_2_p_54,1,Retail Food Establishment,"(41.87332434171823, -87.62902170438788)",3.912214612,0,0,1,0,0,0,1,0,0,0,1,1,1,bar,24.0314056,14.30563111,0.07747539,9.53291364,0,0
SAN SOO GAB SAN CORP,1188279,23269,Restaurant,Risk 1 (High),24/07/2012,Canvass,0,1.975342466,16/09/2011,15/09/2013,5247- 5251 N WESTERN AVE  1,CHICAGO,IL,60625,40,w_40_p_21,20,Retail Food Establishment,"(41.9772862709721, -87.68905760864439)",4.690296804,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,8.24863971,6.590780447,3.191773133,31.15828698,0,0
Eurest Dining Services @ Credit Suisse Chicago,1134477,1488775,Restaurant,Risk 1 (High),09/08/2012,Canvass,0,1.079452055,16/04/2012,15/04/2014,227 W MONROE ST 40 FL,CHICAGO,IL,60606,2,w_2_p_49,1,Retail Food Establishment,"(41.88053924995021, -87.63459246351388)",5.238356164,0,0,0,0,0,0,0,0,0,0,1,1,1,cater,27.07982463,15.24837853,0.085476103,50.74390987,0,0
St. Pius V Church,1229719,1595798,Other,Risk 1 (High),09/03/2012,Canvass,0,0.750684932,16/12/2011,15/12/2013,1919 S ASHLAND AVE,CHICAGO,IL,60608,25,w_25_p_7,12,Retail Food Establishment,"(41.855363885442415, -87.66593319157184)",5.063013699,0,0,0,0,0,1,0,0,0,0,1,1,1,unknown,9.503289194,14.46088634,24.22122416,27.86229198,0,0
ITTO SUSHI RESTAURANT,1301021,13495,Restaurant,Risk 1 (High),21/12/2012,Canvass,0,2,16/04/2011,15/04/2013,2616 N HALSTED ST  1,CHICAGO,IL,60614,43,w_43_p_50,19,Retail Food Establishment,"(41.92961684772927, -87.64905457837209)",5.605593607,1,0,0,0,0,0,0,0,0,0,1,1,1,asian,59.5533667,23.45784744,28.04501774,120.4060475,0,1
CHICAGO Q,612554,2021329,Restaurant,Risk 1 (High),14/11/2011,Canvass,0,1.263013699,19/08/2010,15/02/2012,1160 N DEARBORN ST 1 & 2 (MEZZ),CHICAGO,IL,60610,42,w_42_p_36,18,Retail Food Establishment,"(41.90367478181266, -87.63012582397081)",1.23847032,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,22.03614131,22.06570447,7.338843334,47.72555673,0,1
Ace ICRE Wood Street,1343417,2120226,Restaurant,Risk 1 (High),19/08/2013,Canvass,0,1.879452055,16/03/2012,15/03/2014,1151 S WOOD ST BASEMENT,CHICAGO,IL,60612,2,w_2_p_,NA,Retail Food Establishment,"(41.86695925861264, -87.67120734790839)",1.873972603,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,0.692423023,1.825059301,1.147635526,8.536891374,0,0
TAQUERIA EL JARDIN CORP,1277875,1195692,Grocery Store,Risk 1 (High),04/06/2013,Canvass,0,0.493150685,16/11/2012,15/11/2014,1303 W HURON ST,CHICAGO,IL,60642,27,w_27_p_59,12,Retail Food Establishment,"(41.89425992627212, -87.65975041373243)",5.553310502,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,80.42324492,31.03511404,7.899753654,14.01532141,0,0
